,X.当周毛利,Y.次周毛利,Z.季度毛利,M．次周为当周倍数,N．季度为次周倍数,添加时间
btc_usd,0.00760301,0.00844387,0.08093288,1.11059585,9.58481053,2018-01-03 22:33:44
ltc_usd,-0.0035977,0.00584975,0.09142383,2.62597114,15.62866894,2018-01-03 22:33:37
etc_usd,0.00157843,0.00593491,0.11396281,3.76,19.20212766,2018-01-03 22:33:37
bch_usd,0.0004958,0.00717023,0.10687023,14.46189376,14.90471628,2018-01-03 22:33:36
eth_usd,-0.00642369,-0.00591779,0.04433431,0.92124444,8.49170205,2018-01-03 22:33:36
btc_usd,0.0059615,0.00849418,0.08102606,1.42484098,9.53900376,2018-01-03 22:33:36
ltc_usd,-0.00317625,0.00642442,0.09204738,3.02264151,14.32773632,2018-01-03 22:33:26
etc_usd,-0.00238641,0.0005652,0.10801645,1.23684211,191.11111111,2018-01-03 22:33:26
bch_usd,-0.00171414,0.00494592,0.10442532,3.88535881,21.11342111,2018-01-03 22:33:26
eth_usd,-0.00409339,-0.00468453,0.0456299,1.14441341,10.74054186,2018-01-03 22:33:26
btc_usd,0.00684032,0.00651035,0.07911141,0.95176036,12.15164521,2018-01-03 22:33:26
ltc_usd,-0.00304437,0.00641236,0.0920343,3.10629921,14.35264798,2018-01-03 22:33:16
etc_usd,-0.00238641,0.0005652,0.10801645,1.23684211,191.11111111,2018-01-03 22:33:16
bch_usd,-0.00164826,0.00494592,0.10442532,4.00069316,21.11342111,2018-01-03 22:33:16
eth_usd,-0.00332758,-0.00391918,0.04643395,1.17778542,12.84788321,2018-01-03 22:33:16
btc_usd,0.00689886,0.00676182,0.0797361,0.980135,11.79210941,2018-01-03 22:33:16
ltc_usd,-0.00306432,0.00705154,0.08940871,3.3011734,12.67932011,2018-01-03 22:33:08
etc_usd,-0.00238641,0.0005652,0.10801645,1.23684211,191.11111111,2018-01-03 22:33:08
bch_usd,-0.00164826,0.00494592,0.10442532,4.00069316,21.11342111,2018-01-03 22:33:08
eth_usd,-0.00332416,-0.00391576,0.04643754,1.17796902,12.8591467,2018-01-03 22:33:08
btc_usd,0.00522645,0.0045534,0.07735003,0.87122174,16.98731778,2018-01-03 22:33:08
ltc_usd,-0.00265683,0.00705958,0.09087967,3.65714286,12.87323147,2018-01-03 22:32:55
etc_usd,-0.00238641,0.0001884,0.10845606,1.07894737,575.66666667,2018-01-03 22:32:55
bch_usd,-0.00140072,0.00017899,0.10442532,1.12778684,583.40425532,2018-01-03 22:32:55
eth_usd,-0.00332986,-0.00392146,0.0440915,1.17766323,12.24365334,2018-01-03 22:32:55
btc_usd,0.00508414,0.00502504,0.07787577,0.98837513,15.49755517,2018-01-03 22:32:55
ltc_usd,-0.00079505,0.00705958,0.09087967,9.87939698,12.87323147,2018-01-03 22:32:52
etc_usd,-0.00241781,0.0001884,0.10845606,1.07792208,575.66666667,2018-01-03 22:32:52
bch_usd,-0.00171414,0.00017899,0.10442532,1.10442124,583.40425532,2018-01-03 22:32:52
eth_usd,-0.00294766,-0.00353948,0.04449189,1.2007767,13.57018111,2018-01-03 22:32:51
btc_usd,0.00471311,0.0053495,0.07820382,1.13502467,14.61889979,2018-01-03 22:32:51
ltc_usd,-0.00189267,0.00648858,0.09026114,4.42827004,13.91076923,2018-01-03 22:32:37
etc_usd,-0.00612303,-0.0004396,0.10393444,0.07179487,237.42857143,2018-01-03 22:32:37
bch_usd,-0.00101531,0.00017899,0.10442532,1.17629407,583.40425532,2018-01-03 22:32:37
eth_usd,-0.00319641,-0.00378808,0.0442313,1.18510562,12.67643505,2018-01-03 22:32:37
btc_usd,0.0052597,0.00586478,0.07897123,1.11503978,13.46534541,2018-01-03 22:32:37
ltc_usd,-0.00278858,0.00558514,0.08928251,3.00286123,15.98571429,2018-01-03 22:32:30
etc_usd,-0.00241781,-0.0004396,0.10393444,0.18181818,237.42857143,2018-01-03 22:32:30
bch_usd,-0.00031609,0.00017899,0.10442532,1.56626506,583.40425532,2018-01-03 22:32:30
eth_usd,-0.00533874,-0.00592914,0.04198704,1.11058824,8.08147149,2018-01-03 22:32:30
btc_usd,0.00525904,0.00586478,0.07806262,1.1151806,13.31041903,2018-01-03 22:32:30
ltc_usd,-0.00208713,0.00654075,0.08963896,4.13384321,13.70469799,2018-01-03 22:32:17
etc_usd,-0.00332841,0.00282601,0.10895846,1.8490566,38.55555556,2018-01-03 22:32:17
bch_usd,0.00338672,0.00868468,0.10852032,2.56433409,12.49559859,2018-01-03 22:32:17
eth_usd,-0.00575657,-0.00634672,0.04154933,1.10251834,7.54658273,2018-01-03 22:32:17
btc_usd,0.0039721,0.00492099,0.07758327,1.23889075,15.7657767,2018-01-03 22:32:17
ltc_usd,-0.00226606,0.00625162,0.08914644,3.75880282,14.25973197,2018-01-03 22:32:04
etc_usd,-0.0004422,0.00874921,0.11550853,20.78571429,13.20216606,2018-01-03 22:32:04
bch_usd,0.0025126,0.00779866,0.10754659,3.10381517,13.79040157,2018-01-03 22:32:04
eth_usd,-0.00555792,-0.00614819,0.04175743,1.10620378,7.79182916,2018-01-03 22:32:04
btc_usd,0.0029303,0.00470069,0.07703119,1.60416667,16.38721062,2018-01-03 22:32:04
ltc_usd,-0.00175939,0.00625162,0.08914644,4.55328798,14.25973197,2018-01-03 22:31:56
etc_usd,-0.00053696,0.00849653,0.1155717,16.82352941,13.60223048,2018-01-03 22:31:56
bch_usd,0.0025191,0.01016269,0.10754659,4.03426319,10.58248779,2018-01-03 22:31:56
eth_usd,-0.00588366,-0.00647374,0.0438621,1.10029098,7.77538787,2018-01-03 22:31:56
btc_usd,0.00303806,0.00353866,0.07611865,1.16477521,21.51058647,2018-01-03 22:31:56
ltc_usd,-0.00165965,0.00625162,0.08887515,4.76682692,14.21633695,2018-01-03 22:31:49
etc_usd,-0.00063171,0.00849653,0.11566646,14.45,13.6133829,2018-01-03 22:31:49
bch_usd,0.0025191,0.01016269,0.10754659,4.03426319,10.58248779,2018-01-03 22:31:49
eth_usd,-0.00684278,-0.00674922,0.04357267,0.9863265,7.45595943,2018-01-03 22:31:49
btc_usd,0.00346119,0.00380519,0.07562529,1.09938721,19.87423794,2018-01-03 22:31:49
ltc_usd,-0.00165965,0.00625162,0.08887515,4.76682692,14.21633695,2018-01-03 22:31:35
etc_usd,-0.00063171,0.00663298,0.11361339,11.5,17.12857143,2018-01-03 22:31:35
bch_usd,0.00372365,0.00779942,0.10938818,2.0945641,14.02516894,2018-01-03 22:31:35
eth_usd,-0.00704931,-0.00674922,0.04357267,0.95742959,7.45595943,2018-01-03 22:31:35
btc_usd,0.0021415,0.00232222,0.07424496,1.08438949,31.97149373,2018-01-03 22:31:35
ltc_usd,-0.00257274,0.00605094,0.08865798,3.35193798,14.65194463,2018-01-03 22:31:24
etc_usd,-0.00072647,0.00499052,0.11582438,7.86956522,23.20886076,2018-01-03 22:31:24
bch_usd,0.00374122,0.00779942,0.10938818,2.08472846,14.02516894,2018-01-03 22:31:24
eth_usd,-0.00519965,-0.00634042,0.04370647,1.21939447,7.89330694,2018-01-03 22:31:24
btc_usd,0.00349459,0.00289947,0.07563711,0.8297026,26.08652968,2018-01-03 22:31:24
ltc_usd,-0.00146549,0.00924417,0.09167505,7.30790191,9.91706263,2018-01-03 22:31:17
etc_usd,0.00255843,0.00846494,0.11582438,3.30864198,13.68283582,2018-01-03 22:31:17
bch_usd,0.00596089,0.00779942,0.10938818,1.30843157,14.02516894,2018-01-03 22:31:17
eth_usd,-0.00518483,-0.00417068,0.04417776,0.80440044,11.59245077,2018-01-03 22:31:17
btc_usd,0.00293191,0.00289947,0.07564042,0.98893655,26.08767123,2018-01-03 22:31:17
ltc_usd,-0.00098995,0.0088816,0.09128286,9.97177419,10.27775281,2018-01-03 22:31:07
etc_usd,0.00268511,0.00859237,0.11596538,3.2,13.49632353,2018-01-03 22:31:07
bch_usd,0.00596089,0.00779942,0.10938818,1.30843157,14.02516894,2018-01-03 22:31:07
eth_usd,-0.00520753,-0.0041934,0.04253292,0.80525739,11.14281828,2018-01-03 22:31:07
btc_usd,0.00368325,0.00397519,0.07598067,1.07925953,19.11373855,2018-01-03 22:31:07
ltc_usd,-0.00097799,0.00889368,0.09129593,10.09387755,10.26526032,2018-01-03 22:31:01
etc_usd,0.00268511,0.00537023,0.11596538,2.0,21.59411765,2018-01-03 22:31:01
bch_usd,0.00523146,0.00706866,0.10858375,1.35118179,15.36130008,2018-01-03 22:31:01
eth_usd,-0.0052393,-0.00422521,0.04249963,0.80644459,11.05858531,2018-01-03 22:31:01
btc_usd,0.00311944,0.00320215,0.0763944,1.02651676,23.8572019,2018-01-03 22:31:01
ltc_usd,-0.00126085,0.00845087,0.09081696,7.70253165,10.74645892,2018-01-03 22:30:46
etc_usd,0.0013248,0.00387976,0.11740214,2.92857143,30.2601626,2018-01-03 22:30:46
bch_usd,0.00293493,0.00476792,0.1060511,1.62454593,22.242613,2018-01-03 22:30:46
eth_usd,-0.00587442,-0.00484956,0.0418893,0.82553852,9.6377527,2018-01-03 22:30:46
btc_usd,0.0032805,0.00267599,0.07514465,0.81572581,28.08106772,2018-01-03 22:30:46
ltc_usd,-0.00200227,0.00808887,0.0922362,5.03984064,11.40285996,2018-01-03 22:30:35
etc_usd,0.00164022,0.00712866,0.11431095,4.34615385,16.03539823,2018-01-03 22:30:35
bch_usd,0.00521646,0.00476792,0.1060511,0.9140146,22.242613,2018-01-03 22:30:35
eth_usd,-0.00616559,-0.00514103,0.04154083,0.83382625,9.08024828,2018-01-03 22:30:35
btc_usd,0.0032597,0.00380574,0.07576929,1.16751269,19.90921739,2018-01-03 22:30:35
ltc_usd,-0.00069402,0.00808887,0.0922362,12.65517241,11.40285996,2018-01-03 22:30:25
etc_usd,0.00167177,0.00712866,0.11431095,4.26415094,16.03539823,2018-01-03 22:30:25
bch_usd,0.00521646,0.00476792,0.1060511,0.9140146,22.242613,2018-01-03 22:30:25
eth_usd,-0.00497251,-0.00533941,0.04133314,1.07378552,8.74114383,2018-01-03 22:30:25
btc_usd,0.0032597,0.00380574,0.07578914,1.16751269,19.91443478,2018-01-03 22:30:25
ltc_usd,0.00100114,0.00809691,0.09224492,8.0876494,11.39261084,2018-01-03 22:30:16
etc_usd,0.00214491,0.00712866,0.11172444,3.32352941,15.67256637,2018-01-03 22:30:16
bch_usd,0.00521646,0.00476792,0.1060511,0.9140146,22.242613,2018-01-03 22:30:16
eth_usd,-0.00498385,-0.00535074,0.04132128,1.07361683,8.72252981,2018-01-03 22:30:16
btc_usd,0.00433977,0.0040009,0.07604093,0.92191551,19.00595533,2018-01-03 22:30:16
ltc_usd,0.0016195,0.00816929,0.09232334,5.04433498,11.30126953,2018-01-03 22:30:06
etc_usd,0.00359587,0.00498376,0.12147115,1.38596491,24.37341772,2018-01-03 22:30:06
bch_usd,0.00521646,0.00476792,0.1060511,0.9140146,22.242613,2018-01-03 22:30:06
eth_usd,-0.00498158,-0.00534848,0.04495501,1.0736505,9.40519813,2018-01-03 22:30:06
btc_usd,0.00512739,0.00400489,0.07700953,0.78107655,19.22888779,2018-01-03 22:30:06
ltc_usd,0.00020332,0.00759454,0.09170062,37.35294118,12.07454068,2018-01-03 22:29:58
etc_usd,0.00359587,0.00498376,0.11232375,1.38596491,22.53797468,2018-01-03 22:29:58
bch_usd,0.00521646,0.00476792,0.10522865,0.9140146,22.07011659,2018-01-03 22:29:58
eth_usd,-0.00501219,-0.00537908,0.04492286,1.07319845,9.3514086,2018-01-03 22:29:58
btc_usd,0.00497649,0.00514857,0.07637481,1.03457907,14.83416892,2018-01-03 22:29:58
ltc_usd,0.00130772,0.00767489,0.09262892,5.86890244,12.06909091,2018-01-03 22:29:44
etc_usd,0.00451061,0.00498376,0.11232375,1.1048951,22.53797468,2018-01-03 22:29:44
bch_usd,0.00521646,0.00476792,0.10522865,0.9140146,22.07011659,2018-01-03 22:29:44
eth_usd,-0.00501219,-0.00537908,0.04492286,1.07319845,9.3514086,2018-01-03 22:29:44
btc_usd,0.00461489,0.00581213,0.07538225,1.25942923,12.96982464,2018-01-03 22:29:44
ltc_usd,0.00187494,0.00824973,0.09353944,4.4,11.3384913,2018-01-03 22:29:37
etc_usd,0.00616094,0.00663486,0.11415121,1.07692308,17.2047619,2018-01-03 22:29:36
bch_usd,0.0042223,0.0037742,0.10413557,0.89387387,27.59141302,2018-01-03 22:29:36
eth_usd,-0.00488451,-0.00516144,0.0451515,1.05669622,9.74784721,2018-01-03 22:29:36
btc_usd,0.00487625,0.00607314,0.07723885,1.24545208,12.71811642,2018-01-03 22:29:36
ltc_usd,0.00248529,0.00824973,0.09241049,3.31942215,11.2016441,2018-01-03 22:29:26
etc_usd,0.00616094,0.00663486,0.11415121,1.07692308,17.2047619,2018-01-03 22:29:26
bch_usd,0.00268199,0.00259195,0.10365578,0.96642584,39.99149809,2018-01-03 22:29:26
eth_usd,-0.00481982,-0.00510475,0.04345477,1.05911563,9.51261442,2018-01-03 22:29:26
btc_usd,0.00605507,0.00725336,0.07850919,1.19789842,10.82383041,2018-01-03 22:29:26
ltc_usd,0.00219877,0.00996029,0.0915541,4.52994555,9.19190705,2018-01-03 22:29:18
etc_usd,0.00616094,0.00663486,0.11111813,1.07692308,16.74761905,2018-01-03 22:29:18
bch_usd,0.00268199,0.00259195,0.10365578,0.96642584,39.99149809,2018-01-03 22:29:18
eth_usd,-0.00467681,-0.00498001,0.046197,1.06483061,10.27649348,2018-01-03 22:29:18
btc_usd,0.00709712,0.0072774,0.079547,1.02540157,10.93069217,2018-01-03 22:29:18
ltc_usd,0.00190575,0.0090543,0.09132844,4.75104603,10.08674593,2018-01-03 22:29:05
etc_usd,0.00616094,0.00663486,0.11380367,1.07692308,17.15238095,2018-01-03 22:29:05
bch_usd,0.00268237,0.00259195,0.10365578,0.96628895,39.99149809,2018-01-03 22:29:05
eth_usd,-0.00432952,-0.00357581,0.04656084,0.8259152,14.02104592,2018-01-03 22:29:05
btc_usd,0.00719774,0.00731044,0.07982352,1.0156581,10.91910764,2018-01-03 22:29:05
ltc_usd,0.0028934,0.01006106,0.09139163,3.47724138,9.08369695,2018-01-03 22:28:54
etc_usd,0.00774067,0.00663486,0.11380367,0.85714286,17.15238095,2018-01-03 22:28:54
bch_usd,0.00268237,0.00259195,0.10365578,0.96628895,39.99149809,2018-01-03 22:28:54
eth_usd,-0.00453612,-0.00352696,0.04667488,0.7775264,14.23375364,2018-01-03 22:28:54
btc_usd,0.00817912,0.00765781,0.0791701,0.93626338,10.3384722,2018-01-03 22:28:54
ltc_usd,0.00333662,0.01012959,0.09146568,3.03588517,9.02955083,2018-01-03 22:28:45
etc_usd,0.00774067,0.00663486,0.11380367,0.85714286,17.15238095,2018-01-03 22:28:44
bch_usd,0.00268237,0.00259195,0.10365578,0.96628895,39.99149809,2018-01-03 22:28:44
eth_usd,-0.00453612,-0.00352696,0.04667488,0.7775264,14.23375364,2018-01-03 22:28:44
btc_usd,0.0072373,0.00802486,0.07949087,1.10881922,9.90558082,2018-01-03 22:28:44
ltc_usd,0.00336456,0.01012959,0.0924954,3.01067616,9.13120567,2018-01-03 22:28:36
etc_usd,0.00774067,0.00663486,0.11380367,0.85714286,17.15238095,2018-01-03 22:28:36
bch_usd,0.00268237,0.00259195,0.10182675,0.96628895,39.28583993,2018-01-03 22:28:36
eth_usd,-0.00453385,-0.00352468,0.04667726,0.77741449,14.24296344,2018-01-03 22:28:36
btc_usd,0.00717916,0.00801643,0.0806148,1.11662508,10.05619465,2018-01-03 22:28:36
ltc_usd,0.00315626,0.00988776,0.09108865,3.13274336,9.21226796,2018-01-03 22:28:26
etc_usd,0.00774067,0.00663486,0.11380367,0.85714286,17.15238095,2018-01-03 22:28:26
bch_usd,0.00189932,0.00259195,0.10365578,1.36467293,39.99149809,2018-01-03 22:28:26
eth_usd,-0.00453612,-0.00352696,0.04667488,0.7775264,14.23375364,2018-01-03 22:28:26
btc_usd,0.00658073,0.00760709,0.07916318,1.1559633,10.40650619,2018-01-03 22:28:26
ltc_usd,0.00193601,0.01028282,0.09266112,5.31134021,9.01125776,2018-01-03 22:28:16
etc_usd,0.00793174,0.00682572,0.11401485,0.86055777,16.7037037,2018-01-03 22:28:16
bch_usd,0.00235632,0.00304926,0.10415919,1.29407969,34.15881326,2018-01-03 22:28:16
eth_usd,-0.00476083,-0.00375189,0.04643975,0.78807471,13.37769675,2018-01-03 22:28:16
btc_usd,0.00532943,0.0074734,0.07961703,1.40229027,10.65338186,2018-01-03 22:28:16
ltc_usd,0.00205601,0.01040382,0.09279198,5.06019417,8.919033,2018-01-03 22:28:06
etc_usd,0.00793174,0.00682572,0.11401485,0.86055777,16.7037037,2018-01-03 22:28:06
bch_usd,9.465e-05,0.00304926,0.10415919,32.21686747,34.15881326,2018-01-03 22:28:06
eth_usd,-0.00459061,-0.0035815,0.04796421,0.78017884,14.39223177,2018-01-03 22:28:06
btc_usd,0.00585844,0.00636992,0.07840132,1.08730608,12.30806082,2018-01-03 22:28:05
ltc_usd,0.00275091,0.01049257,0.09288797,3.81422351,8.85273973,2018-01-03 22:27:55
etc_usd,0.00793174,0.00682572,0.11401485,0.86055777,16.7037037,2018-01-03 22:27:55
bch_usd,9.465e-05,0.00304926,0.10415919,32.21686747,34.15881326,2018-01-03 22:27:55
eth_usd,-0.00401142,-0.00300172,0.04857398,0.74829352,17.18206005,2018-01-03 22:27:55
btc_usd,0.00585844,0.00636992,0.07840132,1.08730608,12.30806082,2018-01-03 22:27:55
ltc_usd,0.00276292,0.01050467,0.09290106,3.80202312,8.84378563,2018-01-03 22:27:43
etc_usd,0.00790014,0.00682572,0.11407805,0.864,16.71296296,2018-01-03 22:27:43
bch_usd,9.465e-05,0.00304926,0.10415919,32.21686747,34.15881326,2018-01-03 22:27:43
eth_usd,-0.00439421,-0.0033849,0.04818466,0.77030885,15.2351752,2018-01-03 22:27:43
btc_usd,0.00506079,0.0056614,0.07765072,1.11867959,13.71580796,2018-01-03 22:27:43
ltc_usd,0.00215603,0.01050467,0.09032979,4.87222222,8.59901178,2018-01-03 22:27:35
etc_usd,0.00590931,0.00682572,0.1108864,1.15508021,16.24537037,2018-01-03 22:27:35
bch_usd,0.0023567,0.00304926,0.10415919,1.29387097,34.15881326,2018-01-03 22:27:35
eth_usd,-0.00393403,-0.00324281,0.04833411,0.8242969,15.9050299,2018-01-03 22:27:35
btc_usd,0.00506079,0.00569521,0.07739284,1.12536023,13.58910488,2018-01-03 22:27:35
ltc_usd,0.00307717,0.01143348,0.09189546,3.71558442,8.03739951,2018-01-03 22:27:26
etc_usd,0.00448728,0.00682572,0.1108864,1.52112676,16.24537037,2018-01-03 22:27:25
bch_usd,0.0023681,0.00304926,0.10415919,1.28764045,34.15881326,2018-01-03 22:27:25
eth_usd,-0.00391698,-0.00322575,0.04835205,0.82352941,15.9893918,2018-01-03 22:27:25
btc_usd,0.00489652,0.00654064,0.07829787,1.33577236,11.97098803,2018-01-03 22:27:25
ltc_usd,0.00208094,0.01087599,0.09330266,5.22648752,8.57877341,2018-01-03 22:27:19
etc_usd,0.00448728,0.00682572,0.1108864,1.52112676,16.24537037,2018-01-03 22:27:19
bch_usd,9.427e-05,0.00304926,0.10415919,32.34677419,34.15881326,2018-01-03 22:27:19
eth_usd,-0.00391698,-0.00322575,0.04692852,0.82352941,15.54809052,2018-01-03 22:27:19
btc_usd,0.00645958,0.00673758,0.07835031,1.04303615,11.62885278,2018-01-03 22:27:19
ltc_usd,0.00219302,0.01098905,0.09342494,5.01092896,8.50163577,2018-01-03 22:27:05
etc_usd,0.00363407,0.00682572,0.1108864,1.87826087,16.24537037,2018-01-03 22:27:05
bch_usd,0.00020795,0.0031629,0.10428512,15.21023766,32.97139423,2018-01-03 22:27:05
eth_usd,-0.00431789,-0.00362694,0.04650715,0.83997888,13.82269727,2018-01-03 22:27:05
btc_usd,0.00624084,0.00555331,0.07804131,0.88983321,14.05312798,2018-01-03 22:27:05
ltc_usd,0.00129305,0.01006106,0.09242128,7.7808642,9.18603729,2018-01-03 22:26:55
etc_usd,0.00560428,0.0088022,0.11306716,1.57062147,12.84532374,2018-01-03 22:26:55
bch_usd,0.00353922,0.0045458,0.10546181,1.2844086,23.19983257,2018-01-03 22:26:55
eth_usd,-0.00428383,-0.00359286,0.04654294,0.83870109,13.95430022,2018-01-03 22:26:55
btc_usd,0.00582978,0.00612415,0.07803401,1.05049471,12.74201581,2018-01-03 22:26:55
ltc_usd,0.00318604,0.0104724,0.09258269,3.28696742,8.84064049,2018-01-03 22:26:48
etc_usd,0.00687078,0.01095526,0.11306716,1.59447005,10.32080925,2018-01-03 22:26:48
bch_usd,0.00353922,0.00423184,0.10546181,1.19569892,24.92104317,2018-01-03 22:26:48
eth_usd,-0.00428383,-0.00359286,0.04654294,0.83870109,13.95430022,2018-01-03 22:26:48
btc_usd,0.00674812,0.00692589,0.07812045,1.02634424,11.27947515,2018-01-03 22:26:48
ltc_usd,0.00318604,0.0104724,0.09286615,3.28696742,8.86770873,2018-01-03 22:26:36
etc_usd,0.00788399,0.01095526,0.11746826,1.38955823,10.72254335,2018-01-03 22:26:36
bch_usd,0.00353922,0.00423184,0.10546181,1.19569892,24.92104317,2018-01-03 22:26:36
eth_usd,-0.00291784,-0.00359286,0.04653382,1.23134037,13.95176135,2018-01-03 22:26:36
btc_usd,0.00694448,0.00734381,0.07849335,1.0575031,10.68837503,2018-01-03 22:26:36
ltc_usd,0.00372503,0.0104724,0.09512193,2.8113612,9.08311094,2018-01-03 22:26:25
etc_usd,0.00788399,0.01095526,0.11746826,1.38955823,10.72254335,2018-01-03 22:26:25
bch_usd,0.00391902,0.00423184,0.10546181,1.07982132,24.92104317,2018-01-03 22:26:25
eth_usd,-0.00240264,-0.0030438,0.0471105,1.2668566,16.47751124,2018-01-03 22:26:25
btc_usd,0.00694448,0.00812057,0.07887012,1.16935715,9.7123836,2018-01-03 22:26:25
ltc_usd,0.00460761,0.01140115,0.09612449,2.47441457,8.43112513,2018-01-03 22:26:15
etc_usd,0.00788399,0.01095526,0.11746826,1.38955823,10.72254335,2018-01-03 22:26:14
bch_usd,0.0028249,0.0025117,0.10546181,0.88912838,41.98818182,2018-01-03 22:26:14
eth_usd,-0.00291794,-0.00355877,0.04563688,1.21961704,13.82377443,2018-01-03 22:26:14
btc_usd,0.00727747,0.00812057,0.07891788,1.11585088,9.71826499,2018-01-03 22:26:14
ltc_usd,0.00460761,0.01140115,0.09612849,2.47441457,8.43147564,2018-01-03 22:26:06
etc_usd,0.00788399,0.01095526,0.11746826,1.38955823,10.72254335,2018-01-03 22:26:06
bch_usd,0.0028249,0.0025117,0.10546181,0.88912838,41.98818182,2018-01-03 22:26:06
eth_usd,-0.00245385,-0.00309498,0.04941933,1.26127383,16.96756358,2018-01-03 22:26:06
btc_usd,0.00769934,0.00811924,0.07924812,1.05453606,9.76053922,2018-01-03 22:26:06
ltc_usd,0.00600229,0.01140115,0.0959047,1.89946738,8.41184718,2018-01-03 22:25:57
etc_usd,0.00687078,0.01086027,0.11509356,1.58064516,10.59766764,2018-01-03 22:25:57
bch_usd,0.0028249,0.0025117,0.10362675,0.88912838,41.25757576,2018-01-03 22:25:57
eth_usd,-0.00234683,-0.00300741,0.04700041,1.28147788,16.62822458,2018-01-03 22:25:57
btc_usd,0.00833747,0.0069637,0.07926139,0.83522953,11.38207278,2018-01-03 22:25:57
ltc_usd,0.00279438,0.00901877,0.09573248,3.22746781,10.61480496,2018-01-03 22:25:44
etc_usd,0.00687078,0.01086027,0.11509356,1.58064516,10.59766764,2018-01-03 22:25:44
bch_usd,0.00385638,0.00354286,0.1047619,0.91869999,29.56989247,2018-01-03 22:25:44
eth_usd,-0.00287805,-0.00355309,0.04561434,1.23454834,13.83793325,2018-01-03 22:25:44
btc_usd,0.00848939,0.00775318,0.07978358,0.91327807,10.29043582,2018-01-03 22:25:44
ltc_usd,0.00342604,0.00902684,0.09574124,2.63477246,10.60628875,2018-01-03 22:25:37
etc_usd,0.00872324,0.01272006,0.11714512,1.45818182,9.20947631,2018-01-03 22:25:37
bch_usd,0.003856,0.00354286,0.1047619,0.91879075,29.56989247,2018-01-03 22:25:37
eth_usd,-0.00161209,-0.00230168,0.04885013,1.42776204,22.22371032,2018-01-03 22:25:37
btc_usd,0.00850613,0.00926228,0.08041359,1.08889409,8.68183773,2018-01-03 22:25:36
ltc_usd,0.00341802,0.00901877,0.09573248,2.63859649,10.61480496,2018-01-03 22:25:27
etc_usd,0.0097383,0.01272006,0.11714512,1.30618893,9.20947631,2018-01-03 22:25:27
bch_usd,0.00385638,0.00354286,0.1047619,0.91869999,29.56989247,2018-01-03 22:25:26
eth_usd,-0.00233196,-0.00302105,0.04809387,1.29549902,16.91956193,2018-01-03 22:25:26
btc_usd,0.00987658,0.00975834,0.08011991,0.98802878,8.21040093,2018-01-03 22:25:26
ltc_usd,0.0031694,0.0087768,0.09546971,2.76923077,10.87750455,2018-01-03 22:25:15
etc_usd,0.0097383,0.0126249,0.11974623,1.29641694,9.48492462,2018-01-03 22:25:15
bch_usd,0.00285524,0.00354286,0.1047619,1.24082722,29.56989247,2018-01-03 22:25:15
eth_usd,-0.0022204,-0.00291071,0.04818819,1.31089414,17.55546844,2018-01-03 22:25:15
btc_usd,0.0101157,0.00975834,0.08013984,0.96467266,8.21244299,2018-01-03 22:25:15
ltc_usd,0.00242601,0.0087768,0.09530185,3.61779242,10.85837887,2018-01-03 22:25:05
etc_usd,0.0097383,0.0126249,0.11974623,1.29641694,9.48492462,2018-01-03 22:25:05
